"Pincode","Delhivery","Delhivery Limitation","Fedex","Fedex Limitation","Dotzot","Dotzot Limitation","DTDC","Indiapost","Pref 1","Pref 2","Pref 3","Pref 4","Pref 5"
"689647","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"689653","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"689654","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"689662","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"689673","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"689676","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"689691","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"689692","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690102","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690103","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690106","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690502","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690503","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690504","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690505","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690506","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690513","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690516","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690525","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690528","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690533","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690536","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690550","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690572","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"690573","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"691018","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"691314","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"691542","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"691544","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"691550","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"691588","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695028","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695102","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695123","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695125","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695141","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695143","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695155","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695301","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695303","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695304","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695311","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695316","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695501","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695502","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695526","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695541","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695543","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695551","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695562","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695572","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695573","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695574","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695584","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695585","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695588","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695602","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695605","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695607","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695608","N","N","N","4999","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"695615","N","N","N","4999","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"700404","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"700408","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711110","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711111","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711127","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711226","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711304","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711314","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711315","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711321","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711328","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711402","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"711408","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712106","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712139","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712150","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712234","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712247","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712250","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712302","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712303","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712309","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712311","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712331","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712404","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712405","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712406","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712504","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712512","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712612","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712706","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"712708","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713143","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713145","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713155","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713165","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713171","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713321","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713324","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713335","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713340","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713341","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713346","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713360","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713363","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713372","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713386","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713401","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713402","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713405","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713419","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713420","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713427","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713516","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713518","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713519","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"713706","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721121","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721131","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721133","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721146","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721148","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721150","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721156","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721160","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721166","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721170","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721172","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721242","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721253","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721363","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721442","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721443","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721446","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721463","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721625","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721626","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721627","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721634","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721649","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721655","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"721656","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722133","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722134","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722136","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722137","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722138","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722139","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722142","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722143","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722144","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722146","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722147","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722148","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722150","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722151","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722152","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722155","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722161","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722162","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722163","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722166","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722168","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722173","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722201","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"722204","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723102","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723103","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723130","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723132","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723143","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723145","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723151","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"723152","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"731104","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"731129","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"731202","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"731214","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"731244","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"731302","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732121","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732125","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732126","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732138","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732146","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732203","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732205","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732207","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732208","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732209","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"732706","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733121","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733125","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733126","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733127","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733128","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733131","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733132","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733141","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733142","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733143","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733201","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733207","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733209","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"733216","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734018","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734025","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734204","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734214","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734220","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734224","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734318","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734325","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734406","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734418","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734425","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734427","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734428","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734429","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734430","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734432","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"734433","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735122","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735133","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735134","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735135","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735203","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735204","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735206","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735208","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735210","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735211","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735212","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735214","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735215","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735216","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735217","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735219","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735220","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735221","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735222","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735224","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735225","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735301","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"735303","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736102","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736118","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736122","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736131","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736133","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736134","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736135","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736146","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736159","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736162","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736165","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736169","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736171","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736174","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
