605652,Delhivery,19999,2
605652,Fedex,4999999,1
605652,Dotzot,24999,3
605652,DTDC,0,4
605652,Indiapost,0,5
605601,Delhivery,19999,2
605601,Fedex,4999999,1
605601,Dotzot,24999,3
605601,DTDC,0,4
605601,Indiapost,0,5
631502,Delhivery,19999,2
631502,Fedex,4999999,1
631502,Dotzot,24999,3
631502,DTDC,0,4
631502,Indiapost,0,5
631501,Delhivery,19999,2
631501,Fedex,4999999,1
631501,Dotzot,24999,3
631501,DTDC,0,4
631501,Indiapost,0,5
607402,Delhivery,19999,2
607402,Fedex,4999999,1
607402,Dotzot,24999,3
607402,DTDC,0,4
607402,Indiapost,0,5
282002,Delhivery,4998,1
282002,Dotzot,24999,4
282002,DTDC,0,3
282002,Indiapost,0,5
282003,Delhivery,4998,1
282003,Dotzot,24999,4
282003,DTDC,0,3
282003,Indiapost,0,5
282004,Delhivery,4998,1
282004,Dotzot,24999,4
282004,DTDC,0,3
282004,Indiapost,0,5
282005,Delhivery,4998,1
282005,Dotzot,24999,4
282005,DTDC,0,3
282005,Indiapost,0,5
282009,Delhivery,4998,1
282009,Dotzot,24999,4
282009,DTDC,0,3
282009,Indiapost,0,5
282001,Delhivery,4998,1
282001,Dotzot,24999,4
282001,DTDC,0,3
282001,Indiapost,0,5
211001,Delhivery,4998,1
211001,Dotzot,24999,4
211001,DTDC,0,3
211001,Indiapost,0,5
211002,Delhivery,4998,1
211002,Dotzot,24999,4
211002,DTDC,0,3
211002,Indiapost,0,5
211003,Delhivery,4998,1
211003,Dotzot,24999,4
211003,DTDC,0,3
211003,Indiapost,0,5
211009,Delhivery,4998,1
211009,Dotzot,24999,4
211009,Indiapost,0,5
273006,Delhivery,4998,2
273006,Dotzot,24999,3
273006,DTDC,0,4
273006,Indiapost,0,5
273008,Delhivery,4998,2
273008,Dotzot,24999,3
273008,DTDC,0,4
273008,Indiapost,0,5
273010,Delhivery,4998,2
273010,Dotzot,24999,3
273010,DTDC,0,4
273010,Indiapost,0,5
208021,Delhivery,4998,1
208021,Dotzot,24999,4
208021,DTDC,0,3
208021,Indiapost,0,5
281006,Delhivery,4998,1
281006,Indiapost,0,5
250103,Delhivery,4998,1
250103,Indiapost,0,5
244103,Delhivery,4998,1
244103,Indiapost,0,5
221008,Delhivery,4998,2
221008,Dotzot,24999,3
221008,DTDC,0,4
221008,Indiapost,0,5
560242,Delhivery,19999,2
560242,Indiapost,0,5
603048,Delhivery,19999,2
603048,Indiapost,0,5
641107,Delhivery,19999,2
641107,Fedex,4999999,1
641107,Dotzot,24999,3
641107,DTDC,0,4
641107,Indiapost,0,5
641407,Delhivery,19999,2
641407,Fedex,4999999,1
641407,Dotzot,24999,3
641407,DTDC,0,4
641407,Indiapost,0,5
641065,Delhivery,19999,2
641065,Fedex,4999999,1
641065,Indiapost,0,5
641064,Delhivery,19999,2
641064,Indiapost,0,5
641049,Delhivery,19999,2
641049,Dotzot,24999,3
641049,DTDC,0,4
641049,Indiapost,0,5
641040,Delhivery,19999,2
641040,Fedex,4999999,1
641040,DTDC,0,4
641040,Indiapost,0,5
624002,Delhivery,19999,2
624002,Fedex,4999999,1
624002,Dotzot,24999,3
624002,DTDC,0,4
624002,Indiapost,0,5
624009,Delhivery,19999,2
624009,Fedex,4999999,1
624009,Indiapost,0,5
624007,Delhivery,19999,2
624007,Fedex,4999999,1
624007,Indiapost,0,5
624008,Delhivery,19999,2
624008,Fedex,4999999,1
624008,Indiapost,0,5
624010,Delhivery,19999,2
624010,Fedex,4999999,1
624010,Indiapost,0,5
638012,Delhivery,19999,2
638012,Dotzot,24999,3
638012,DTDC,0,4
638012,Indiapost,0,5
522035,Delhivery,19999,2
522035,Indiapost,0,5
522016,Delhivery,19999,2
522016,Indiapost,0,5
522034,Delhivery,19999,2
522034,Fedex,4999999,1
522034,Dotzot,24999,3
522034,DTDC,0,4
522034,Indiapost,0,5
522022,Delhivery,19999,2
522022,Fedex,4999999,1
522022,Indiapost,0,5
500195,Delhivery,19999,2
500195,Fedex,4999999,0
500195,Dotzot,24999,4
500195,DTDC,0,3
500195,Indiapost,0,5
639206,Delhivery,19999,2
639206,Fedex,4999999,1
639206,Indiapost,0,5
507004,Delhivery,19999,2
507004,Fedex,4999999,1
507004,Indiapost,0,5
625105,Delhivery,19999,2
625105,Fedex,4999999,1
625105,Indiapost,0,5
625502,Delhivery,19999,2
625502,Indiapost,0,5
625106,Delhivery,19999,2
625106,Fedex,4999999,1
625106,Dotzot,24999,3
625106,DTDC,0,4
625106,Indiapost,0,5
574115,Delhivery,19999,2
574115,Fedex,4999999,1
574115,Indiapost,0,5
570022,Delhivery,19999,2
570022,Fedex,4999999,1
570022,Dotzot,24999,3
570022,DTDC,0,4
570022,Indiapost,0,5
570029,Delhivery,19999,2
570029,Dotzot,24999,3
570029,Indiapost,0,5
576001,Delhivery,19999,2
576001,Fedex,4999999,1
576001,Indiapost,0,5
635803,Delhivery,19999,2
635803,Indiapost,0,5
632106,Delhivery,19999,2
632106,Fedex,4999999,1
632106,Dotzot,24999,3
632106,DTDC,0,4
632106,Indiapost,0,5
632209,Delhivery,19999,2
632209,Fedex,4999999,1
632209,Indiapost,0,5
632202,Delhivery,19999,2
632202,Fedex,4999999,1
632202,Indiapost,0,5
632114,Delhivery,19999,2
632114,Indiapost,0,5
632052,Delhivery,19999,2
632052,Indiapost,0,5
632053,Delhivery,19999,2
632053,Indiapost,0,5
605302,Delhivery,19999,2
605302,Indiapost,0,5
605402,Delhivery,19999,2
605402,Dotzot,24999,3
605402,DTDC,0,4
605402,Indiapost,0,5
605105,Delhivery,19999,2
605105,Fedex,4999999,1
605105,Indiapost,0,5
605301,Delhivery,19999,2
605301,Fedex,4999999,1
605301,Indiapost,0,5
506370,Delhivery,19999,2
506370,Indiapost,0,5
506015,Delhivery,19999,2
506015,Fedex,4999999,1
506015,Indiapost,0,5
831035,Delhivery,19999,2
831035,Fedex,4999999,1
831035,Indiapost,0,5
152116,Delhivery,19999,1
152116,Dotzot,24999,4
152116,DTDC,0,3
152116,Indiapost,0,5
148101,Delhivery,19999,1
148101,Dotzot,24999,4
148101,DTDC,0,3
148101,Indiapost,0,5
143505,Delhivery,19999,1
143505,Dotzot,24999,4
143505,DTDC,0,3
143505,Indiapost,0,5
143419,Delhivery,19999,1
143419,Indiapost,0,5
148024,Delhivery,19999,1
148024,Dotzot,24999,4
148024,DTDC,0,3
148024,Indiapost,0,5
151203,Delhivery,19999,1
151203,Dotzot,24999,4
151203,DTDC,0,3
151203,Indiapost,0,5
152002,Delhivery,19999,1
152002,Dotzot,24999,4
152002,DTDC,0,3
152002,Indiapost,0,5
152001,Delhivery,19999,1
152001,Dotzot,24999,4
152001,DTDC,0,3
152001,Indiapost,0,5
152101,Delhivery,19999,1
152101,Dotzot,24999,4
152101,DTDC,0,3
152101,Indiapost,0,5
143521,Delhivery,19999,1
143521,Dotzot,24999,4
143521,DTDC,0,3
143521,Indiapost,0,5
143531,Delhivery,19999,1
143531,Dotzot,24999,4
143531,DTDC,0,3
143531,Indiapost,0,5
146001,Delhivery,19999,1
146001,Dotzot,24999,4
146001,DTDC,0,3
146001,Indiapost,0,5
144208,Delhivery,19999,1
144208,Dotzot,24999,4
144208,Indiapost,0,5
146105,Delhivery,19999,1
146105,Dotzot,24999,4
146105,DTDC,0,3
146105,Indiapost,0,5
142033,Delhivery,19999,1
142033,Dotzot,24999,4
142033,Indiapost,0,5
151204,Delhivery,19999,1
151204,Dotzot,24999,4
151204,DTDC,0,3
151204,Indiapost,0,5
148023,Delhivery,19999,1
148023,Dotzot,24999,4
148023,DTDC,0,3
148023,Indiapost,0,5
152107,Delhivery,19999,1
152107,Dotzot,24999,4
152107,DTDC,0,3
152107,Indiapost,0,5
142001,Delhivery,19999,1
142001,Dotzot,24999,4
142001,DTDC,0,3
142001,Indiapost,0,5
152026,Delhivery,19999,1
152026,Dotzot,24999,4
152026,DTDC,0,3
152026,Indiapost,0,5
144514,Delhivery,19999,1
144514,Dotzot,24999,4
144514,DTDC,0,3
144514,Indiapost,0,5
144505,Delhivery,19999,1
144505,Dotzot,24999,4
144505,DTDC,0,3
144505,Indiapost,0,5
144527,Delhivery,19999,1
144527,Dotzot,24999,4
144527,DTDC,0,3
144527,Indiapost,0,5
144517,Delhivery,19999,1
144517,Indiapost,0,5
145001,Delhivery,19999,1
145001,Dotzot,24999,4
145001,DTDC,0,3
145001,Indiapost,0,5
145023,Delhivery,19999,1
145023,Dotzot,24999,4
145023,DTDC,0,3
145023,Indiapost,0,5
143534,Delhivery,19999,1
143534,Dotzot,24999,4
143534,Indiapost,0,5
145024,Delhivery,19999,1
145024,Indiapost,0,5
146104,Delhivery,19999,1
146104,Indiapost,0,5
144409,Delhivery,19999,1
144409,Dotzot,24999,4
144409,DTDC,0,3
144409,Indiapost,0,5
144504,Delhivery,19999,1
144504,Indiapost,0,5
140401,Delhivery,19999,1
140401,Dotzot,24999,4
140401,DTDC,0,3
140401,Indiapost,0,5
140601,Delhivery,19999,1
140601,Dotzot,24999,4
140601,Indiapost,0,5
151103,Delhivery,19999,1
151103,Dotzot,24999,4
151103,DTDC,0,3
151103,Indiapost,0,5
151101,Delhivery,19999,1
151101,Dotzot,24999,4
151101,Indiapost,0,5
148001,Delhivery,19999,1
148001,Dotzot,24999,4
148001,DTDC,0,3
148001,Indiapost,0,5
148028,Delhivery,19999,1
148028,Dotzot,24999,4
148028,DTDC,0,3
148028,Indiapost,0,5
143401,Delhivery,19999,1
143401,Dotzot,24999,4
143401,DTDC,0,3
143401,Indiapost,0,5
143301,Delhivery,19999,1
143301,Dotzot,24999,4
143301,DTDC,0,3
143301,Indiapost,0,5
305023,Delhivery,19999,1
305023,Indiapost,0,5
305024,Delhivery,19999,1
305024,Indiapost,0,5
305025,Delhivery,19999,1
305025,Indiapost,0,5
305012,Delhivery,19999,1
305012,Indiapost,0,5
301030,Delhivery,19999,1
301030,Dotzot,24999,4
301030,DTDC,0,3
301030,Indiapost,0,5
134005,Delhivery,19999,1
134005,Dotzot,24999,4
134005,DTDC,0,3
134005,Indiapost,0,5
143502,Delhivery,19999,1
143502,Indiapost,0,5
143007,Delhivery,19999,1
143007,Indiapost,0,5
243124,Delhivery,4998,1
243124,Indiapost,0,5
827006,Delhivery,19999,2
827006,Fedex,4999999,1
827006,Dotzot,24999,3
827006,DTDC,0,4
827006,Indiapost,0,5
248201,Delhivery,4998,2
248201,Indiapost,0,5
249202,Delhivery,4998,2
249202,Dotzot,24999,3
249202,DTDC,0,4
249202,Indiapost,0,5
201000,Delhivery,4998,1
201000,Indiapost,0,5
401205,Delhivery,19999,2
401205,Fedex,4999999,1
401205,Dotzot,24999,3
401205,DTDC,0,4
401205,Indiapost,0,5
147203,Delhivery,19999,1
147203,Dotzot,24999,4
147203,Indiapost,0,5
283126,Delhivery,4998,1
283126,Indiapost,0,5
209217,Delhivery,4998,1
209217,Dotzot,24999,4
209217,DTDC,0,3
209217,Indiapost,0,5
421506,Delhivery,19999,2
421506,Fedex,4999999,1
421506,Dotzot,24999,3
421506,DTDC,0,4
421506,Indiapost,0,5
735132,Delhivery,19999,2
735132,Indiapost,0,5
735121,Delhivery,19999,2
735121,Dotzot,24999,3
735121,DTDC,0,4
735121,Indiapost,0,5
122003,Delhivery,19999,1
122003,Fedex,4999999,3
122003,Dotzot,24999,4
122003,DTDC,0,2
122003,Indiapost,0,5
834002,Delhivery,19999,2
834002,Fedex,4999999,1
834002,Dotzot,24999,3
834002,DTDC,0,4
834002,Indiapost,0,5
834003,Delhivery,19999,2
834003,Fedex,4999999,1
834003,Dotzot,24999,3
834003,DTDC,0,4
834003,Indiapost,0,5
834004,Delhivery,19999,2
834004,Fedex,4999999,1
834004,Dotzot,24999,3
834004,DTDC,0,4
834004,Indiapost,0,5
834005,Delhivery,19999,2
834005,Fedex,4999999,1
834005,Dotzot,24999,3
834005,DTDC,0,4
834005,Indiapost,0,5
834006,Delhivery,19999,2
834006,Fedex,4999999,1
834006,Dotzot,24999,3
834006,DTDC,0,4
834006,Indiapost,0,5
834008,Delhivery,19999,2
834008,Fedex,4999999,1
834008,Dotzot,24999,3
834008,DTDC,0,4
834008,Indiapost,0,5
732001,Delhivery,19999,2
732001,Indiapost,0,5
125055,Delhivery,19999,1
125055,Fedex,4999999,2
125055,Dotzot,24999,4
125055,DTDC,0,3
125055,Indiapost,0,5
125060,Delhivery,19999,1
125060,Indiapost,0,5
125076,Delhivery,19999,1
125076,Fedex,4999999,2
125076,Dotzot,24999,4
125076,DTDC,0,3
125076,Indiapost,0,5
127021,Delhivery,19999,1
127021,Fedex,4999999,2
127021,Dotzot,24999,4
127021,DTDC,0,3
127021,Indiapost,0,5
127111,Delhivery,19999,1
127111,Indiapost,0,5
127025,Delhivery,19999,1
127025,Indiapost,0,5
127201,Delhivery,19999,1
127201,Indiapost,0,5
127022,Delhivery,19999,1
127022,Indiapost,0,5
126114,Delhivery,19999,1
126114,Indiapost,0,5
126115,Delhivery,19999,1
126115,Dotzot,24999,4
126115,DTDC,0,3
126115,Indiapost,0,5
311001,Delhivery,19999,2
311001,Dotzot,24999,3
311001,DTDC,0,4
311001,Indiapost,0,5
638056,Delhivery,19999,2
638056,Fedex,4999999,1
638056,Dotzot,24999,3
638056,DTDC,0,4
638056,Indiapost,0,5
638057,Delhivery,19999,2
638057,Fedex,4999999,1
638057,DTDC,0,4
638057,Indiapost,0,5
638112,Delhivery,19999,2
638112,Fedex,4999999,1
638112,DTDC,0,4
638112,Indiapost,0,5
382220,Delhivery,19999,2
382220,Fedex,4999999,1
382220,Dotzot,24999,3
382220,DTDC,0,4
382220,Indiapost,0,5
382213,Delhivery,19999,2
382213,Fedex,4999999,1
382213,Dotzot,24999,3
382213,DTDC,0,4
382213,Indiapost,0,5
382110,Delhivery,19999,2
382110,Fedex,4999999,1
382110,Dotzot,24999,3
382110,DTDC,0,4
382110,Indiapost,0,5
362570,Delhivery,19999,2
362570,Indiapost,0,5
362560,Delhivery,19999,2
362560,Indiapost,0,5
394520,Delhivery,19999,2
394520,Fedex,4999999,1
394520,Indiapost,0,5
382715,Delhivery,19999,2
382715,Fedex,4999999,1
382715,Dotzot,24999,3
382715,DTDC,0,4
382715,Indiapost,0,5
382729,Delhivery,19999,2
382729,Fedex,4999999,1
382729,Dotzot,24999,3
382729,DTDC,0,4
382729,Indiapost,0,5
391243,Delhivery,19999,2
391243,Fedex,4999999,1
391243,Dotzot,24999,3
391243,DTDC,0,4
391243,Indiapost,0,5
391244,Delhivery,19999,2
391244,Indiapost,0,5
403529,Delhivery,19999,2
403529,Fedex,4999999,1
403529,Dotzot,24999,3
403529,Indiapost,0,5
403105,Delhivery,19999,2
403105,Fedex,4999999,1
403105,Dotzot,24999,3
403105,Indiapost,0,5
403107,Delhivery,19999,2
403107,Fedex,4999999,1
403107,Dotzot,24999,3
403107,DTDC,0,4
403107,Indiapost,0,5
403115,Delhivery,19999,2
403115,Fedex,4999999,1
403115,Dotzot,24999,3
403115,DTDC,0,4
403115,Indiapost,0,5
403710,Delhivery,19999,2
403710,Fedex,4999999,1
403710,Dotzot,24999,3
403710,DTDC,0,4
403710,Indiapost,0,5
403711,Delhivery,19999,2
403711,Fedex,4999999,1
403711,Dotzot,24999,3
403711,DTDC,0,4
403711,Indiapost,0,5
403712,Delhivery,19999,2
403712,Fedex,4999999,1
403712,Dotzot,24999,3
403712,Indiapost,0,5
403104,Delhivery,19999,2
403104,Fedex,4999999,1
403104,Dotzot,24999,3
403104,Indiapost,0,5
403106,Delhivery,19999,2
403106,Fedex,4999999,1
403106,Dotzot,24999,3
403106,Indiapost,0,5
403719,Delhivery,19999,2
403719,Fedex,4999999,1
403719,Dotzot,24999,3
403719,Indiapost,0,5
403520,Delhivery,19999,2
403520,Dotzot,24999,3
403520,Indiapost,0,5
456001,Dotzot,24999,3
456001,DTDC,0,4
456001,Indiapost,0,5
390025,Delhivery,19999,2
390025,Fedex,4999999,1
390025,Indiapost,0,5
441001,Delhivery,19999,2
441001,Fedex,4999999,1
441001,Indiapost,0,5
441002,Delhivery,19999,2
441002,Dotzot,24999,3
441002,DTDC,0,4
441002,Indiapost,0,5
360021,Delhivery,19999,2
360021,Fedex,4999999,1
360021,Dotzot,24999,3
360021,DTDC,0,4
360021,Indiapost,0,5
360022,Delhivery,19999,2
360022,Indiapost,0,5
396195,Delhivery,19999,2
396195,Fedex,4999999,1
396195,Dotzot,24999,3
396195,DTDC,0,4
396195,Indiapost,0,5
361008,Delhivery,19999,2
361008,Fedex,4999999,1
361008,Dotzot,24999,3
361008,DTDC,0,4
361008,Indiapost,0,5
388540,Delhivery,19999,2
388540,Fedex,4999999,1
388540,Dotzot,24999,3
388540,Indiapost,0,5
600120,Delhivery,19999,2
600120,Fedex,4999999,0
600120,Dotzot,24999,4
600120,DTDC,0,3
600120,Indiapost,0,5
602001,Delhivery,19999,2
602001,Fedex,4999999,1
602001,Dotzot,24999,3
602001,DTDC,0,4
602001,Indiapost,0,5
631210,Delhivery,19999,2
631210,Fedex,4999999,1
631210,Indiapost,0,5
602002,Delhivery,19999,2
602002,Fedex,4999999,1
602002,Dotzot,24999,3
602002,DTDC,0,4
602002,Indiapost,0,5
641658,Delhivery,19999,2
641658,Dotzot,24999,3
641658,Indiapost,0,5
638211,Delhivery,19999,2
638211,Indiapost,0,5
632204,Delhivery,19999,2
632204,Dotzot,24999,3
632204,Indiapost,0,5
560065,Delhivery,19999,2
560065,Fedex,4999999,0
560065,Dotzot,24999,4
560065,DTDC,0,3
560065,Indiapost,0,5
572102,Delhivery,19999,2
572102,Fedex,4999999,1
572102,Dotzot,24999,3
572102,DTDC,0,4
572102,Indiapost,0,5
700144,Delhivery,19999,2
700144,Dotzot,24999,4
700144,DTDC,0,3
700144,Indiapost,0,5
700145,Delhivery,19999,2
700145,Indiapost,0,5
752101,Delhivery,19999,2
752101,Dotzot,24999,3
752101,DTDC,0,4
752101,Indiapost,0,5
560106,Delhivery,19999,2
560106,Fedex,4999999,0
560106,Dotzot,24999,4
560106,DTDC,0,3
560106,Indiapost,0,5
600129,Delhivery,19999,2
600129,Dotzot,24999,4
600129,Indiapost,0,5
632001,Delhivery,19999,2
632001,Fedex,4999999,1
632001,Dotzot,24999,3
632001,DTDC,0,4
632001,Indiapost,0,5
632002,Delhivery,19999,2
632002,Fedex,4999999,1
632002,Dotzot,24999,3
632002,DTDC,0,4
632002,Indiapost,0,5
632003,Delhivery,19999,2
632003,Fedex,4999999,1
632003,Dotzot,24999,3
632003,DTDC,0,4
632003,Indiapost,0,5
632004,Delhivery,19999,2
632004,Fedex,4999999,1
632004,Dotzot,24999,3
632004,DTDC,0,4
632004,Indiapost,0,5
632311,Delhivery,19999,2
632311,Fedex,4999999,1
632311,Dotzot,24999,3
632311,Indiapost,0,5
632102,Delhivery,19999,2
632102,Fedex,4999999,1
632102,Dotzot,24999,3
632102,DTDC,0,4
632102,Indiapost,0,5
360410,Delhivery,19999,2
360410,Dotzot,24999,3
360410,DTDC,0,4
360410,Indiapost,0,5
362011,Delhivery,19999,2
362011,Indiapost,0,5
360405,Delhivery,19999,2
360405,Indiapost,0,5
360421,Delhivery,19999,2
360421,Indiapost,0,5
121102,Delhivery,19999,1
121102,Fedex,4999999,3
121102,Dotzot,24999,4
121102,DTDC,0,2
121102,Indiapost,0,5
752100,Delhivery,19999,2
752100,Indiapost,0,5
500086,Delhivery,19999,2
500086,Fedex,4999999,0
500086,Indiapost,0,5
522503,Delhivery,19999,2
522503,Fedex,4999999,1
522503,Dotzot,24999,3
522503,DTDC,0,4
522503,Indiapost,0,5
522501,Delhivery,19999,2
522501,Dotzot,24999,3
522501,DTDC,0,4
522501,Indiapost,0,5
522502,Delhivery,19999,2
522502,DTDC,0,4
522502,Indiapost,0,5
522302,Delhivery,19999,2
522302,Indiapost,0,5
522237,Delhivery,19999,2
522237,Dotzot,24999,3
522237,DTDC,0,4
522237,Indiapost,0,5
522508,Delhivery,19999,2
522508,Dotzot,24999,3
522508,Indiapost,0,5
522306,Delhivery,19999,2
522306,Indiapost,0,5
522330,Delhivery,19999,2
522330,Dotzot,24999,3
522330,DTDC,0,4
522330,Indiapost,0,5
517502,Delhivery,19999,2
517502,Fedex,4999999,1
517502,Dotzot,24999,3
517502,DTDC,0,4
517502,Indiapost,0,5
517507,Delhivery,19999,2
517507,Fedex,4999999,1
517507,Dotzot,24999,3
517507,DTDC,0,4
517507,Indiapost,0,5
517504,Delhivery,19999,2
517504,Fedex,4999999,1
517504,Dotzot,24999,3
517504,DTDC,0,4
517504,Indiapost,0,5
521108,Delhivery,19999,2
521108,Fedex,4999999,1
521108,Dotzot,24999,3
521108,DTDC,0,4
521108,Indiapost,0,5
520007,Delhivery,19999,2
520007,Fedex,4999999,1
520007,Dotzot,24999,3
520007,DTDC,0,4
520007,Indiapost,0,5
520010,Delhivery,19999,2
520010,Fedex,4999999,1
520010,Dotzot,24999,3
520010,DTDC,0,4
520010,Indiapost,0,5
521151,Delhivery,19999,2
521151,Dotzot,24999,3
521151,DTDC,0,4
521151,Indiapost,0,5
521139,Delhivery,19999,2
521139,Dotzot,24999,3
521139,DTDC,0,4
521139,Indiapost,0,5
521153,Delhivery,19999,2
521153,Indiapost,0,5
521137,Delhivery,19999,2
521137,Dotzot,24999,3
521137,DTDC,0,4
521137,Indiapost,0,5
530040,Delhivery,19999,2
530040,Fedex,4999999,1
530040,Dotzot,24999,3
530040,DTDC,0,4
530040,Indiapost,0,5
530041,Delhivery,19999,2
530041,Fedex,4999999,1
530041,Dotzot,24999,3
530041,DTDC,0,4
530041,Indiapost,0,5
530043,Delhivery,19999,2
530043,Fedex,4999999,1
530043,Dotzot,24999,3
530043,DTDC,0,4
530043,Indiapost,0,5
503002,Delhivery,19999,2
503002,Fedex,4999999,1
503002,Dotzot,24999,3
503002,DTDC,0,4
503002,Indiapost,0,5
761003,Delhivery,19999,2
761003,Indiapost,0,5
761007,Delhivery,19999,2
761007,Indiapost,0,5
761025,Delhivery,19999,2
761025,Dotzot,24999,3
761025,DTDC,0,4
761025,Indiapost,0,5
171004,Delhivery,19999,1
171004,Fedex,4999999,2
171004,Indiapost,0,5
517506,Delhivery,19999,2
517506,Fedex,4999999,1
517506,Dotzot,24999,3
517506,DTDC,0,4
517506,Indiapost,0,5
517520,Delhivery,19999,2
517520,Fedex,4999999,1
517520,Dotzot,24999,3
517520,DTDC,0,4
517520,Indiapost,0,5
517101,Delhivery,19999,2
517101,Dotzot,24999,3
517101,DTDC,0,4
517101,Indiapost,0,5
517102,Delhivery,19999,2
517102,Dotzot,24999,3
517102,DTDC,0,4
517102,Indiapost,0,5
562159,Delhivery,19999,2
562159,Fedex,4999999,0
562159,Dotzot,24999,4
562159,Indiapost,0,5
641402,Delhivery,19999,2
641402,Fedex,4999999,1
641402,Dotzot,24999,3
641402,DTDC,0,4
641402,Indiapost,0,5
637002,Delhivery,19999,2
637002,Fedex,4999999,1
637002,Dotzot,24999,3
637002,DTDC,0,4
637002,Indiapost,0,5
631605,Delhivery,19999,2
631605,Fedex,4999999,1
631605,Dotzot,24999,3
631605,DTDC,0,4
631605,Indiapost,0,5
581301,Delhivery,19999,2
581301,Dotzot,24999,3
581301,DTDC,0,4
581301,Indiapost,0,5
581303,Delhivery,19999,2
581303,Dotzot,24999,3
581303,DTDC,0,4
581303,Indiapost,0,5
581304,Delhivery,19999,2
581304,Dotzot,24999,3
581304,DTDC,0,4
581304,Indiapost,0,5
581305,Delhivery,19999,2
581305,Dotzot,24999,3
581305,DTDC,0,4
581305,Indiapost,0,5
581306,Delhivery,19999,2
581306,Dotzot,24999,3
581306,DTDC,0,4
581306,Indiapost,0,5
581339,Delhivery,19999,2
581339,Indiapost,0,5
581352,Delhivery,19999,2
581352,Dotzot,24999,3
581352,DTDC,0,4
581352,Indiapost,0,5
202282,Delhivery,4998,1
202282,Indiapost,0,5
202128,Delhivery,4998,1
202128,Indiapost,0,5
400066,Delhivery,19999,2
400066,Dotzot,24999,4
400066,DTDC,0,3
400066,Indiapost,0,5
400104,Delhivery,19999,2
400104,Dotzot,24999,4
400104,DTDC,0,3
400104,Indiapost,0,5
400053,Delhivery,19999,2
400053,Dotzot,24999,4
400053,DTDC,0,3
400053,Indiapost,0,5
110025,Delhivery,19999,1
110025,Fedex,4999999,3
110025,Dotzot,24999,4
110025,DTDC,0,2
110025,Indiapost,0,5
110057,Delhivery,19999,1
110057,Fedex,4999999,3
110057,Dotzot,24999,4
110057,DTDC,0,2
110057,Indiapost,0,5
110062,Delhivery,19999,1
110062,Fedex,4999999,3
110062,Dotzot,24999,4
110062,DTDC,0,2
110062,Indiapost,0,5
110066,Delhivery,19999,1
110066,Fedex,4999999,3
110066,Dotzot,24999,4
110066,DTDC,0,2
110066,Indiapost,0,5
110067,Delhivery,19999,1
110067,Fedex,4999999,3
110067,Dotzot,24999,4
110067,DTDC,0,2
110067,Indiapost,0,5
110076,Delhivery,19999,1
110076,Fedex,4999999,3
110076,Dotzot,24999,4
110076,DTDC,0,2
110076,Indiapost,0,5
382405,Delhivery,19999,2
382405,Fedex,4999999,1
382405,Dotzot,24999,3
382405,DTDC,0,4
382405,Indiapost,0,5
382352,Delhivery,19999,2
382352,Fedex,4999999,1
382352,Indiapost,0,5
411029,Delhivery,19999,2
411029,Fedex,4999999,1
411029,Dotzot,24999,3
411029,DTDC,0,4
411029,Indiapost,0,5
600115,Delhivery,19999,2
600115,Fedex,4999999,0
600115,Indiapost,0,5
382012,Delhivery,19999,2
382012,Fedex,4999999,1
382012,Dotzot,24999,3
382012,DTDC,0,4
382012,Indiapost,0,5
502302,Delhivery,19999,2
502302,Fedex,4999999,1
502302,Indiapost,0,5
502307,Delhivery,19999,2
502307,Fedex,4999999,1
502307,Dotzot,24999,3
502307,DTDC,0,4
502307,Indiapost,0,5
502319,Delhivery,19999,2
502319,Fedex,4999999,1
502319,Dotzot,24999,3
502319,DTDC,0,4
502319,Indiapost,0,5
500072,Delhivery,19999,2
500072,Fedex,4999999,0
500072,Dotzot,24999,4
500072,DTDC,0,3
500072,Indiapost,0,5
411038,Delhivery,19999,2
411038,Fedex,4999999,1
411038,Dotzot,24999,3
411038,DTDC,0,4
411038,Indiapost,0,5
411052,Delhivery,19999,2
411052,Fedex,4999999,1
411052,Dotzot,24999,3
411052,DTDC,0,4
411052,Indiapost,0,5
382022,Delhivery,19999,2
382022,Fedex,4999999,1
382022,Dotzot,24999,3
382022,DTDC,0,4
382022,Indiapost,0,5
570013,Delhivery,19999,2
570013,Fedex,4999999,1
570013,Indiapost,0,5
583204,Delhivery,19999,2
583204,Indiapost,0,5
500032,Delhivery,19999,2
500032,Fedex,4999999,0
500032,Dotzot,24999,4
500032,DTDC,0,3
500032,Indiapost,0,5
500046,Delhivery,19999,2
500046,Fedex,4999999,0
500046,Dotzot,24999,4
500046,DTDC,0,3
500046,Indiapost,0,5
110035,Delhivery,19999,1
110035,Fedex,4999999,3
110035,Dotzot,24999,4
110035,DTDC,0,2
110035,Indiapost,0,5
110052,Delhivery,19999,1
110052,Fedex,4999999,3
110052,Dotzot,24999,4
110052,DTDC,0,2
110052,Indiapost,0,5
201300,Delhivery,4998,1
201300,Indiapost,0,5
403001,Delhivery,19999,2
403001,Fedex,4999999,1
403001,Dotzot,24999,3
403001,DTDC,0,4
403001,Indiapost,0,5
403003,Delhivery,19999,2
403003,Fedex,4999999,1
403003,Dotzot,24999,3
403003,DTDC,0,4
403003,Indiapost,0,5
560030,Delhivery,19999,2
560030,Fedex,4999999,0
560030,Dotzot,24999,4
560030,DTDC,0,3
560030,Indiapost,0,5
602117,Delhivery,19999,2
602117,Fedex,4999999,1
602117,Indiapost,0,5
562107,Delhivery,19999,2
